Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
6489,CA-2016-120621,2016-03-21,26-03-2016,Standard Class,JW-16075,Julia West,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,295.456,1,60.394931247440184
6490,US-2018-148866,2018-09-19,24-09-2018,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,32.4,8,8.471593649188996
6491,CA-2015-149594,2015-09-15,19-09-2015,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",103.936,7,13.717023542039195
6492,CA-2017-113845,2017-11-20,25-11-2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,289.568,8,58.03003705362604
6493,CA-2017-113845,2017-11-20,25-11-2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.0,South,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,39.72,8,8.127559391498544
6494,CA-2017-113845,2017-11-20,25-11-2017,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Orlando,Florida,32839.0,South,TEC-PH-10003357,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,244.768,5,33.74763280404323
6495,CA-2018-111262,2018-10-28,01-11-2018,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24.0,4,6.289687252209491
6496,CA-2018-111262,2018-10-28,01-11-2018,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,15.552,5,1.1159186549622135
6497,CA-2018-111262,2018-10-28,01-11-2018,Second Class,KH-16510,Keith Herrera,Consumer,United States,Houston,Texas,77095.0,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,5,6.9327777388611525
6498,CA-2016-103135,2016-07-24,28-07-2016,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.0,South,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",20.94,1,2.9389156314819362
6499,CA-2016-103135,2016-07-24,28-07-2016,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",135.09,4,8.275663295752768
6500,CA-2016-103135,2016-07-24,28-07-2016,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.0,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,279.86,8,47.13919558422206
6501,CA-2016-103135,2016-07-24,28-07-2016,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Louisville,Kentucky,40214.0,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",90.06,1,9.27269488166997
6502,CA-2015-129147,2015-11-02,06-11-2015,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.0,East,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,539.964,1,145.25727565046148
6503,CA-2015-129147,2015-11-02,06-11-2015,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.0,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,50.232,5,9.207936698810775
6504,CA-2015-129147,2015-11-02,06-11-2015,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,44256.0,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,19.242,8,2.0253441628333553
6505,CA-2018-128265,2018-11-17,22-11-2018,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,4,138.6402084590799
6506,CA-2017-152331,2017-06-26,30-06-2017,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,3,0.8823443268142771
6507,US-2017-128909,2017-10-09,11-10-2017,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,19.136,8,1.945270235512098
6508,US-2017-128909,2017-10-09,11-10-2017,Second Class,SP-20545,Sibella Parks,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,332.832,1,49.682916638305116
6509,CA-2018-102197,2018-12-20,26-12-2018,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,279.9,7,42.91907922708206
6510,CA-2018-102197,2018-12-20,26-12-2018,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,8,13.777382729225364
6511,CA-2018-102197,2018-12-20,26-12-2018,Standard Class,DK-13150,David Kendrick,Corporate,United States,New York City,New York,10009.0,East,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,34.02,7,4.457100726432183
6512,CA-2018-167640,2018-03-06,10-03-2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,23.88,3,4.538486677663154
6513,CA-2018-167640,2018-03-06,10-03-2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,11.52,7,1.8263971458391368
6514,CA-2018-167640,2018-03-06,10-03-2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,286.93,9,73.5330614739219
6515,CA-2018-167640,2018-03-06,10-03-2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,San Francisco,California,94109.0,West,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,206.384,4,61.88706826642284
6516,US-2018-116652,2018-09-15,19-09-2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.352,1,39.7704325475168
6517,US-2018-116652,2018-09-15,19-09-2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,8,38.524595199879855
6518,US-2018-116652,2018-09-15,19-09-2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,9,13.802580692458807
6519,US-2018-116652,2018-09-15,19-09-2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,4,26.32451937061141
6520,US-2018-116652,2018-09-15,19-09-2018,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,2,0.6407699729611396
6521,CA-2018-138289,2018-01-16,18-01-2018,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,5,1121.7154871895405
6522,CA-2018-138289,2018-01-16,18-01-2018,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,5,86.50918658146158
6523,CA-2018-138289,2018-01-16,18-01-2018,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",56.07,9,10.619077651880309
6524,CA-2017-129308,2017-07-07,13-07-2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",10.08,4,1.9442060553391494
6525,CA-2017-129308,2017-07-07,13-07-2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,59.994,6,16.280044147717227
6526,CA-2017-129308,2017-07-07,13-07-2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",5.715,7,0.32453216373165994
6527,CA-2017-129308,2017-07-07,13-07-2017,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,9.42,6,1.328867237956548
6528,CA-2017-157791,2017-12-23,28-12-2017,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,1,196.4726579633313
6529,CA-2015-146864,2015-12-22,26-12-2015,Standard Class,BT-11530,Bradley Talbott,Home Office,United States,New York City,New York,10024.0,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,216.4,3,47.895720927764
6530,CA-2015-103744,2015-02-23,27-02-2015,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,6.936,1,1.4925801637617555
6531,CA-2015-103744,2015-02-23,27-02-2015,Standard Class,MG-17875,Michael Grace,Home Office,United States,El Paso,Texas,79907.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,4.428,8,0.8419411814753618
6532,US-2018-107384,2018-12-04,08-12-2018,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.0,Central,OFF-AR-10001315,Office Supplies,Art,Newell 310,8.8,4,2.5280442720233935
6533,US-2018-107384,2018-12-04,08-12-2018,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10004595,Technology,Accessories,First Data TMFD35 PIN Pad,142.8,3,35.12941515935607
6534,US-2018-107384,2018-12-04,08-12-2018,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Rochester,Minnesota,55901.0,Central,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,399.95,1,77.38407913928377
6535,CA-2015-128209,2015-11-17,22-11-2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,4,305.83642888400027
6536,CA-2015-128209,2015-11-17,22-11-2015,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,4,207.32261058260445
6537,CA-2015-169684,2015-10-20,23-10-2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918.0,South,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,8,27.01450347243437
6538,CA-2015-169684,2015-10-20,23-10-2015,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,37918.0,South,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",98.352,4,18.67114117754013
6539,CA-2016-109862,2016-10-25,30-10-2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711.0,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,2,37.088953999597784
6540,CA-2016-109862,2016-10-25,30-10-2016,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Newark,Delaware,19711.0,East,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",291.1,2,46.666286408195106
6541,US-2018-107888,2018-11-16,19-11-2018,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,73.68,5,19.74997299363068
6542,US-2018-107888,2018-11-16,19-11-2018,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,1,34.710558337086866
6543,US-2018-107888,2018-11-16,19-11-2018,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,3,11.200886104674687
6544,US-2018-107888,2018-11-16,19-11-2018,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29,6,4.413367017471431
6545,US-2018-154872,2018-05-14,18-05-2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",58.17,6,5.983821482794055
6546,US-2018-154872,2018-05-14,18-05-2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,7,1.2172229439040494
6547,US-2018-154872,2018-05-14,18-05-2018,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,44105.0,East,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,24.784,8,1.516110070769468
6548,CA-2015-113880,2015-03-01,05-03-2015,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126.0,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634.116,1,110.30032493073092
6549,CA-2015-113880,2015-03-01,05-03-2015,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Elmhurst,Illinois,60126.0,Central,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,6,3.8355236667175263
6550,US-2016-164966,2016-07-30,01-08-2016,First Class,GH-14410,Gary Hansen,Home Office,United States,Lakeville,Minnesota,55044.0,Central,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",155.88,1,9.001877974209826
6551,CA-2016-126739,2016-11-01,03-11-2016,Second Class,JH-16180,Justin Hirsh,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,327.564,6,76.41721176531881
6552,CA-2018-161578,2018-12-16,21-12-2018,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,13.36,7,3.183430972312061
6553,CA-2018-161578,2018-12-16,21-12-2018,Second Class,RB-19465,Rick Bensley,Home Office,United States,Los Angeles,California,90036.0,West,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,4,8.515782595137962
6554,CA-2015-137092,2015-10-20,22-10-2015,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,319.968,3,69.9095331491052
6555,CA-2015-137092,2015-10-20,22-10-2015,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",505.32,6,148.21989411346277
6556,CA-2015-137092,2015-10-20,22-10-2015,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,3.808,6,0.7994561976104101
6557,CA-2015-137092,2015-10-20,22-10-2015,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,8.682,2,1.7382352048991845
6558,CA-2015-137092,2015-10-20,22-10-2015,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,5,5.667156248641593
6559,CA-2016-166947,2016-06-05,10-06-2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215.0,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,9,396.6044332953703
6560,CA-2017-160941,2017-07-21,26-07-2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.0,West,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,419.9,5,75.70918775781122
6561,CA-2017-160941,2017-07-21,26-07-2017,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,95661.0,West,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,6,0.3751709875239542
6562,CA-2018-144680,2018-03-31,02-04-2018,First Class,SC-20260,Scott Cohen,Corporate,United States,Arlington,Texas,76017.0,Central,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,33.62,2,3.702416868593514
6563,CA-2015-166086,2015-05-07,12-05-2015,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",16.14,3,4.669647942136707
6564,CA-2015-166086,2015-05-07,12-05-2015,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,194.25,9,14.40563466827286
6565,CA-2015-166086,2015-05-07,12-05-2015,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Lawrence,Massachusetts,1841.0,East,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,4,0.7189728393364158
